"id_azienda","azienda","partita_iva","email_azienda","telefono_azienda","id_servizio","servizio","descrizione_servizio","id_asset","asset","descrizione_asset","tipo_asset","criticita","stato_asset","ambiente","ubicazione","numero_contratto","scadenza_contratto","sla","uptime_garantito","fornitore","nome_referente_fornitore","cognome_referente_fornitore","email_referente_fornitore","telefono_referente_fornitore","nome_punto_contatto","cognome_punto_contatto","email_punto_contatto","telefono_punto_contatto","ruolo_punto_contatto"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","606","Sito istituzionale","Servizio web pubblico per comunicazioni, informazioni e contenuti istituzionali. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6535","AZ094-SW-015","Switch di rete gestito per la connettivita dei sistemi e la segmentazione VLAN. Asset censito per LineaData Hosting S.r.l. e collocato in Sede operativa Sud.","Switch","MEDIA","ATTIVO","PRODUZIONE","Sede operativa Sud",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Francesca","Colombo","francesca.colombo@lineadatahostingsrl.it","+39 344 1026316","Referente servizio"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","606","Sito istituzionale","Servizio web pubblico per comunicazioni, informazioni e contenuti istituzionali. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6546","AZ094-DB-026","Sistema database utilizzato per la persistenza dei dati applicativi e gestionali. Asset censito per LineaData Hosting S.r.l. e collocato in CED principale.","Database","ALTA","ATTIVO","PRODUZIONE","CED principale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Francesca","Colombo","francesca.colombo@lineadatahostingsrl.it","+39 344 1026316","Owner"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","606","Sito istituzionale","Servizio web pubblico per comunicazioni, informazioni e contenuti istituzionali. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6546","AZ094-DB-026","Sistema database utilizzato per la persistenza dei dati applicativi e gestionali. Asset censito per LineaData Hosting S.r.l. e collocato in CED principale.","Database","ALTA","ATTIVO","PRODUZIONE","CED principale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fabio","Costa","fabio.costa@lineadatahostingsrl.it","+39 344 1026265","Referente servizio"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","606","Sito istituzionale","Servizio web pubblico per comunicazioni, informazioni e contenuti istituzionali. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6557","AZ094-APP-037","Applicazione aziendale a supporto di processi operativi o amministrativi. Asset censito per LineaData Hosting S.r.l. e collocato in Sede operativa Nord.","Applicazione","MEDIA","ATTIVO","PRODUZIONE","Sede operativa Nord",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Davide","Caruso","davide.caruso@lineadatahostingsrl.it","+39 344 1026299","Amministratore di sistema"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","606","Sito istituzionale","Servizio web pubblico per comunicazioni, informazioni e contenuti istituzionali. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6557","AZ094-APP-037","Applicazione aziendale a supporto di processi operativi o amministrativi. Asset censito per LineaData Hosting S.r.l. e collocato in Sede operativa Nord.","Applicazione","MEDIA","ATTIVO","PRODUZIONE","Sede operativa Nord",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stefano","Esposito","stefano.esposito@lineadatahostingsrl.it","+39 344 1026214","Responsabile sicurezza"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","606","Sito istituzionale","Servizio web pubblico per comunicazioni, informazioni e contenuti istituzionali. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6528","AZ094-VM-008","Macchina virtuale ospitata sull infrastruttura di virtualizzazione aziendale. Asset censito per LineaData Hosting S.r.l. e collocato in Cloud EU-West.","VM","ALTA","ATTIVO","PRODUZIONE","Cloud EU-West",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stefano","Esposito","stefano.esposito@lineadatahostingsrl.it","+39 344 1026214","Amministratore di sistema"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","606","Sito istituzionale","Servizio web pubblico per comunicazioni, informazioni e contenuti istituzionali. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6528","AZ094-VM-008","Macchina virtuale ospitata sull infrastruttura di virtualizzazione aziendale. Asset censito per LineaData Hosting S.r.l. e collocato in Cloud EU-West.","VM","ALTA","ATTIVO","PRODUZIONE","Cloud EU-West",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Davide","Greco","davide.greco@lineadatahostingsrl.it","+39 344 1026163","Referente servizio"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","607","File sharing sicuro","Condivisione controllata di file aziendali con tracciamento degli accessi. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6542","AZ094-SRV-022","Server applicativo o infrastrutturale utilizzato per l erogazione dei servizi aziendali. Asset censito per LineaData Hosting S.r.l. e collocato in Sede operativa Centro.","Server","ALTA","DISMESSO","PRODUZIONE","Sede operativa Centro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Giorgio","Bruno","giorgio.bruno@lineadatahostingsrl.it","+39 344 1026248","Amministratore di sistema"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","607","File sharing sicuro","Condivisione controllata di file aziendali con tracciamento degli accessi. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6542","AZ094-SRV-022","Server applicativo o infrastrutturale utilizzato per l erogazione dei servizi aziendali. Asset censito per LineaData Hosting S.r.l. e collocato in Sede operativa Centro.","Server","ALTA","DISMESSO","PRODUZIONE","Sede operativa Centro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fabio","Costa","fabio.costa@lineadatahostingsrl.it","+39 344 1026265","Responsabile sicurezza"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","607","File sharing sicuro","Condivisione controllata di file aziendali con tracciamento degli accessi. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6553","AZ094-PC-033","Postazione di lavoro assegnata al personale per le attivita operative quotidiane. Asset censito per LineaData Hosting S.r.l. e collocato in Cloud EU-Central.","PC","MEDIA","IN_MANUTENZIONE","PRODUZIONE","Cloud EU-Central",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Valentina","Romano","valentina.romano@lineadatahostingsrl.it","+39 344 1026231","Amministratore di sistema"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","607","File sharing sicuro","Condivisione controllata di file aziendali con tracciamento degli accessi. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6553","AZ094-PC-033","Postazione di lavoro assegnata al personale per le attivita operative quotidiane. Asset censito per LineaData Hosting S.r.l. e collocato in Cloud EU-Central.","PC","MEDIA","IN_MANUTENZIONE","PRODUZIONE","Cloud EU-Central",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stefano","Esposito","stefano.esposito@lineadatahostingsrl.it","+39 344 1026214","Referente servizio"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","607","File sharing sicuro","Condivisione controllata di file aziendali con tracciamento degli accessi. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6524","AZ094-FW-004","Firewall perimetrale o di segmentazione utilizzato per il controllo del traffico di rete. Asset censito per LineaData Hosting S.r.l. e collocato in Sede centrale.","Firewall","CRITICA","IN_MANUTENZIONE","PRODUZIONE","Sede centrale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Marco","Bianchi","marco.bianchi@lineadatahostingsrl.it","+39 344 1026146","Amministratore di sistema"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","607","File sharing sicuro","Condivisione controllata di file aziendali con tracciamento degli accessi. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6524","AZ094-FW-004","Firewall perimetrale o di segmentazione utilizzato per il controllo del traffico di rete. Asset censito per LineaData Hosting S.r.l. e collocato in Sede centrale.","Firewall","CRITICA","IN_MANUTENZIONE","PRODUZIONE","Sede centrale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Davide","Greco","davide.greco@lineadatahostingsrl.it","+39 344 1026163","Responsabile sicurezza"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","607","File sharing sicuro","Condivisione controllata di file aziendali con tracciamento degli accessi. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6535","AZ094-SW-015","Switch di rete gestito per la connettivita dei sistemi e la segmentazione VLAN. Asset censito per LineaData Hosting S.r.l. e collocato in Sede operativa Sud.","Switch","MEDIA","ATTIVO","PRODUZIONE","Sede operativa Sud",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fabio","Ferrari","fabio.ferrari@lineadatahostingsrl.it","+39 344 1026129","Amministratore di sistema"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","607","File sharing sicuro","Condivisione controllata di file aziendali con tracciamento degli accessi. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6535","AZ094-SW-015","Switch di rete gestito per la connettivita dei sistemi e la segmentazione VLAN. Asset censito per LineaData Hosting S.r.l. e collocato in Sede operativa Sud.","Switch","MEDIA","ATTIVO","PRODUZIONE","Sede operativa Sud",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Francesca","Colombo","francesca.colombo@lineadatahostingsrl.it","+39 344 1026316","Referente servizio"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","608","Posta elettronica aziendale","Gestione della posta elettronica, calendari condivisi e rubriche aziendali. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6549","AZ094-APP-029","Applicazione aziendale a supporto di processi operativi o amministrativi. Asset censito per LineaData Hosting S.r.l. e collocato in Sede operativa Nord.","Applicazione","MEDIA","ATTIVO","TEST","Sede operativa Nord",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Davide","Greco","davide.greco@lineadatahostingsrl.it","+39 344 1026163","Amministratore di sistema"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","608","Posta elettronica aziendale","Gestione della posta elettronica, calendari condivisi e rubriche aziendali. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6549","AZ094-APP-029","Applicazione aziendale a supporto di processi operativi o amministrativi. Asset censito per LineaData Hosting S.r.l. e collocato in Sede operativa Nord.","Applicazione","MEDIA","ATTIVO","TEST","Sede operativa Nord",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stefano","Esposito","stefano.esposito@lineadatahostingsrl.it","+39 344 1026214","Referente servizio"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","608","Posta elettronica aziendale","Gestione della posta elettronica, calendari condivisi e rubriche aziendali. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6560","AZ094-VM-040","Macchina virtuale ospitata sull infrastruttura di virtualizzazione aziendale. Asset censito per LineaData Hosting S.r.l. e collocato in Cloud EU-West.","VM","ALTA","ATTIVO","SVILUPPO","Cloud EU-West",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Marco","Bianchi","marco.bianchi@lineadatahostingsrl.it","+39 344 1026146","Amministratore di sistema"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","608","Posta elettronica aziendale","Gestione della posta elettronica, calendari condivisi e rubriche aziendali. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6560","AZ094-VM-040","Macchina virtuale ospitata sull infrastruttura di virtualizzazione aziendale. Asset censito per LineaData Hosting S.r.l. e collocato in Cloud EU-West.","VM","ALTA","ATTIVO","SVILUPPO","Cloud EU-West",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Davide","Greco","davide.greco@lineadatahostingsrl.it","+39 344 1026163","Responsabile sicurezza"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","608","Posta elettronica aziendale","Gestione della posta elettronica, calendari condivisi e rubriche aziendali. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6531","AZ094-CLOUD-011","Servizio cloud gestito utilizzato per funzioni applicative o infrastrutturali. Asset censito per LineaData Hosting S.r.l. e collocato in CED secondario.","Servizio Cloud","ALTA","ATTIVO","PRODUZIONE","CED secondario",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fabio","Costa","fabio.costa@lineadatahostingsrl.it","+39 344 1026265","Owner"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","608","Posta elettronica aziendale","Gestione della posta elettronica, calendari condivisi e rubriche aziendali. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6531","AZ094-CLOUD-011","Servizio cloud gestito utilizzato per funzioni applicative o infrastrutturali. Asset censito per LineaData Hosting S.r.l. e collocato in CED secondario.","Servizio Cloud","ALTA","ATTIVO","PRODUZIONE","CED secondario",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Francesca","Colombo","francesca.colombo@lineadatahostingsrl.it","+39 344 1026316","Referente servizio"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","608","Posta elettronica aziendale","Gestione della posta elettronica, calendari condivisi e rubriche aziendali. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6542","AZ094-SRV-022","Server applicativo o infrastrutturale utilizzato per l erogazione dei servizi aziendali. Asset censito per LineaData Hosting S.r.l. e collocato in Sede operativa Centro.","Server","ALTA","DISMESSO","PRODUZIONE","Sede operativa Centro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Giorgio","Bruno","giorgio.bruno@lineadatahostingsrl.it","+39 344 1026248","Amministratore di sistema"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","608","Posta elettronica aziendale","Gestione della posta elettronica, calendari condivisi e rubriche aziendali. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6542","AZ094-SRV-022","Server applicativo o infrastrutturale utilizzato per l erogazione dei servizi aziendali. Asset censito per LineaData Hosting S.r.l. e collocato in Sede operativa Centro.","Server","ALTA","DISMESSO","PRODUZIONE","Sede operativa Centro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fabio","Costa","fabio.costa@lineadatahostingsrl.it","+39 344 1026265","Responsabile sicurezza"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","609","ERP gestionale","Sistema gestionale per contabilita, acquisti, vendite e processi amministrativi. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6556","AZ094-FW-036","Firewall perimetrale o di segmentazione utilizzato per il controllo del traffico di rete. Asset censito per LineaData Hosting S.r.l. e collocato in Sede centrale.","Firewall","CRITICA","ATTIVO","PRODUZIONE","Sede centrale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Marco","Barbieri","marco.barbieri@lineadatahostingsrl.it","+39 344 1026282","Owner"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","609","ERP gestionale","Sistema gestionale per contabilita, acquisti, vendite e processi amministrativi. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6556","AZ094-FW-036","Firewall perimetrale o di segmentazione utilizzato per il controllo del traffico di rete. Asset censito per LineaData Hosting S.r.l. e collocato in Sede centrale.","Firewall","CRITICA","ATTIVO","PRODUZIONE","Sede centrale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Davide","Greco","davide.greco@lineadatahostingsrl.it","+39 344 1026163","Referente servizio"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","609","ERP gestionale","Sistema gestionale per contabilita, acquisti, vendite e processi amministrativi. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6527","AZ094-SW-007","Switch di rete gestito per la connettivita dei sistemi e la segmentazione VLAN. Asset censito per LineaData Hosting S.r.l. e collocato in Sede operativa Sud.","Switch","MEDIA","ATTIVO","PRODUZIONE","Sede operativa Sud",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Martina","Moretti","martina.moretti@lineadatahostingsrl.it","+39 344 1026197","Amministratore di sistema"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","609","ERP gestionale","Sistema gestionale per contabilita, acquisti, vendite e processi amministrativi. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6527","AZ094-SW-007","Switch di rete gestito per la connettivita dei sistemi e la segmentazione VLAN. Asset censito per LineaData Hosting S.r.l. e collocato in Sede operativa Sud.","Switch","MEDIA","ATTIVO","PRODUZIONE","Sede operativa Sud",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Francesca","Colombo","francesca.colombo@lineadatahostingsrl.it","+39 344 1026316","Responsabile sicurezza"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","609","ERP gestionale","Sistema gestionale per contabilita, acquisti, vendite e processi amministrativi. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6538","AZ094-DB-018","Sistema database utilizzato per la persistenza dei dati applicativi e gestionali. Asset censito per LineaData Hosting S.r.l. e collocato in CED principale.","Database","ALTA","ATTIVO","PRODUZIONE","CED principale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Francesca","Mancini","francesca.mancini@lineadatahostingsrl.it","+39 344 1026180","Amministratore di sistema"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","609","ERP gestionale","Sistema gestionale per contabilita, acquisti, vendite e processi amministrativi. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6538","AZ094-DB-018","Sistema database utilizzato per la persistenza dei dati applicativi e gestionali. Asset censito per LineaData Hosting S.r.l. e collocato in CED principale.","Database","ALTA","ATTIVO","PRODUZIONE","CED principale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fabio","Costa","fabio.costa@lineadatahostingsrl.it","+39 344 1026265","Referente servizio"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","609","ERP gestionale","Sistema gestionale per contabilita, acquisti, vendite e processi amministrativi. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6549","AZ094-APP-029","Applicazione aziendale a supporto di processi operativi o amministrativi. Asset censito per LineaData Hosting S.r.l. e collocato in Sede operativa Nord.","Applicazione","MEDIA","ATTIVO","TEST","Sede operativa Nord",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Davide","Greco","davide.greco@lineadatahostingsrl.it","+39 344 1026163","Amministratore di sistema"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","609","ERP gestionale","Sistema gestionale per contabilita, acquisti, vendite e processi amministrativi. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6549","AZ094-APP-029","Applicazione aziendale a supporto di processi operativi o amministrativi. Asset censito per LineaData Hosting S.r.l. e collocato in Sede operativa Nord.","Applicazione","MEDIA","ATTIVO","TEST","Sede operativa Nord",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stefano","Esposito","stefano.esposito@lineadatahostingsrl.it","+39 344 1026214","Referente servizio"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","610","CRM commerciale","Piattaforma per la gestione di clienti, opportunita commerciali e attivita di vendita. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6523","AZ094-CLOUD-003","Servizio cloud gestito utilizzato per funzioni applicative o infrastrutturali. Asset censito per LineaData Hosting S.r.l. e collocato in CED secondario.","Servizio Cloud","ALTA","ATTIVO","PRODUZIONE","CED secondario",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fabio","Ferrari","fabio.ferrari@lineadatahostingsrl.it","+39 344 1026129","Amministratore di sistema"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","610","CRM commerciale","Piattaforma per la gestione di clienti, opportunita commerciali e attivita di vendita. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6523","AZ094-CLOUD-003","Servizio cloud gestito utilizzato per funzioni applicative o infrastrutturali. Asset censito per LineaData Hosting S.r.l. e collocato in CED secondario.","Servizio Cloud","ALTA","ATTIVO","PRODUZIONE","CED secondario",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Francesca","Colombo","francesca.colombo@lineadatahostingsrl.it","+39 344 1026316","Referente servizio"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","610","CRM commerciale","Piattaforma per la gestione di clienti, opportunita commerciali e attivita di vendita. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6534","AZ094-SRV-014","Server applicativo o infrastrutturale utilizzato per l erogazione dei servizi aziendali. Asset censito per LineaData Hosting S.r.l. e collocato in Sede operativa Centro.","Server","ALTA","ATTIVO","TEST","Sede operativa Centro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Francesca","Colombo","francesca.colombo@lineadatahostingsrl.it","+39 344 1026316","Amministratore di sistema"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","610","CRM commerciale","Piattaforma per la gestione di clienti, opportunita commerciali e attivita di vendita. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6534","AZ094-SRV-014","Server applicativo o infrastrutturale utilizzato per l erogazione dei servizi aziendali. Asset censito per LineaData Hosting S.r.l. e collocato in Sede operativa Centro.","Server","ALTA","ATTIVO","TEST","Sede operativa Centro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fabio","Costa","fabio.costa@lineadatahostingsrl.it","+39 344 1026265","Referente servizio"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","610","CRM commerciale","Piattaforma per la gestione di clienti, opportunita commerciali e attivita di vendita. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6545","AZ094-PC-025","Postazione di lavoro assegnata al personale per le attivita operative quotidiane. Asset censito per LineaData Hosting S.r.l. e collocato in Cloud EU-Central.","PC","MEDIA","ATTIVO","SVILUPPO","Cloud EU-Central",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Davide","Caruso","davide.caruso@lineadatahostingsrl.it","+39 344 1026299","Amministratore di sistema"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","610","CRM commerciale","Piattaforma per la gestione di clienti, opportunita commerciali e attivita di vendita. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6545","AZ094-PC-025","Postazione di lavoro assegnata al personale per le attivita operative quotidiane. Asset censito per LineaData Hosting S.r.l. e collocato in Cloud EU-Central.","PC","MEDIA","ATTIVO","SVILUPPO","Cloud EU-Central",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stefano","Esposito","stefano.esposito@lineadatahostingsrl.it","+39 344 1026214","Responsabile sicurezza"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","610","CRM commerciale","Piattaforma per la gestione di clienti, opportunita commerciali e attivita di vendita. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6556","AZ094-FW-036","Firewall perimetrale o di segmentazione utilizzato per il controllo del traffico di rete. Asset censito per LineaData Hosting S.r.l. e collocato in Sede centrale.","Firewall","CRITICA","ATTIVO","PRODUZIONE","Sede centrale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Marco","Barbieri","marco.barbieri@lineadatahostingsrl.it","+39 344 1026282","Owner"
"94","LineaData Hosting S.r.l.","10000744386","info@lineadatahostingsrl.it","+39 08 1012878","610","CRM commerciale","Piattaforma per la gestione di clienti, opportunita commerciali e attivita di vendita. Il servizio supporta i processi operativi di LineaData Hosting S.r.l..","6556","AZ094-FW-036","Firewall perimetrale o di segmentazione utilizzato per il controllo del traffico di rete. Asset censito per LineaData Hosting S.r.l. e collocato in Sede centrale.","Firewall","CRITICA","ATTIVO","PRODUZIONE","Sede centrale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Davide","Greco","davide.greco@lineadatahostingsrl.it","+39 344 1026163","Referente servizio"
"95","Epsilon Business Software S.p.A.","10000752305","info@epsilonbusinesssoftwarespa.it","+39 09 1013015","611","File sharing sicuro","Condivisione controllata di file aziendali con tracciamento degli accessi. Il servizio supporta i processi operativi di Epsilon Business Software S.p.A..","6576","AZ095-CLOUD-016","Servizio cloud gestito utilizzato per funzioni applicative o infrastrutturali. Asset censito per Epsilon Business Software S.p.A. e collocato in Cloud EU-Central.","Servizio Cloud","ALTA","ATTIVO","PRODUZIONE","Cloud EU-Central",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Alessandro","Gallo","alessandro.gallo@epsilonbusinesssoftwarespa.it","+39 345 1026367","Owner"
"95","Epsilon Business Software S.p.A.","10000752305","info@epsilonbusinesssoftwarespa.it","+39 09 1013015","611","File sharing sicuro","Condivisione controllata di file aziendali con tracciamento degli accessi. Il servizio supporta i processi operativi di Epsilon Business Software S.p.A..","6576","AZ095-CLOUD-016","Servizio cloud gestito utilizzato per funzioni applicative o infrastrutturali. Asset censito per Epsilon Business Software S.p.A. e collocato in Cloud EU-Central.","Servizio Cloud","ALTA","ATTIVO","PRODUZIONE","Cloud EU-Central",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sara","Giordano","sara.giordano@epsilonbusinesssoftwarespa.it","+39 345 1026384","Responsabile sicurezza"
"95","Epsilon Business Software S.p.A.","10000752305","info@epsilonbusinesssoftwarespa.it","+39 09 1013015","611","File sharing sicuro","Condivisione controllata di file aziendali con tracciamento degli accessi. Il servizio supporta i processi operativi di Epsilon Business Software S.p.A..","6587","AZ095-SRV-027","Server applicativo o infrastrutturale utilizzato per l erogazione dei servizi aziendali. Asset censito per Epsilon Business Software S.p.A. e collocato in Sede centrale.","Server","ALTA","IN_MANUTENZIONE","PRODUZIONE","Sede centrale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Andrea","Colombo","andrea.colombo@epsilonbusinesssoftwarespa.it","+39 345 1026350","Amministratore di sistema"
"95","Epsilon Business Software S.p.A.","10000752305","info@epsilonbusinesssoftwarespa.it","+39 09 1013015","611","File sharing sicuro","Condivisione controllata di file aziendali con tracciamento degli accessi. Il servizio supporta i processi operativi di Epsilon Business Software S.p.A..","6587","AZ095-SRV-027","Server applicativo o infrastrutturale utilizzato per l erogazione dei servizi aziendali. Asset censito per Epsilon Business Software S.p.A. e collocato in Sede centrale.","Server","ALTA","IN_MANUTENZIONE","PRODUZIONE","Sede centrale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sara","Marino","sara.marino@epsilonbusinesssoftwarespa.it","+39 345 1026520","Referente servizio"
